user_id,accepted_answer_id,answer_count,score,creation_date,question_id,link,title,body
            });

        public ActionResult Index(string tag, int? id )
        {  // short pseudocode
           If (tag == """")
             return View(""All"", model)
           else
             return View(""Details"", model) 
        }
</code></pre>
"

35405,412461,2,3,1/5/09,412424,https://stackoverflow.com/questions/412424/how-to-link-two-iphone-application-via-a-single-button,how to link two iphone application via a single button,"<p>i have two iphone apps and want to they able to switch via a single button, anyway to do this?</p>
"

47738,412433,1,0,1/5/09,412425,https://stackoverflow.com/questions/412425/what-are-the-practical-uses-of-resx-file,What are the practical uses of resx file?,"<p>What are the practical uses of resx file?</p>

<p>I am using .net 1.1.</p>
"

3153,412524,4,6,1/5/09,412438,https://stackoverflow.com/questions/412438/how-to-avoid-a-common-bug-in-a-large-codebase,How to avoid a common bug in a large codebase?,"<p>Is there a way to undefine the += on strings and wstrings for chars and wchar_t?</p>

<p>Basically I want to avoid bugs like the following:</p>

<pre><code>int age = 27;

std::wstring str = std::wstring(L""User's age is: "");
str += age;

std::string str2 = std::string(""User's age is: "");
str2 += age;
</code></pre>

<p>The above code will add the ascii character 27 to the string instead of the number 27.</p>

<p><strong>I obviously know how to fix this, but my question is: how do I produce a compiler error in this situation?</strong></p>

<p>Note: You can override += on std::string and int to properly format the string, but this is not what I want to do.  I want to completely disallow this operator on these operands. </p>
"

51545,412726,5,11,1/5/09,412444,https://stackoverflow.com/questions/412444/recommendations-for-embeddedrealtime-development-training,Recommendations for embedded+realtime development training,"<p>I am currently studying for a career in embedded real time engineering.
But find it somewhat difficult to find good training material.
Especially because you cannot experience embedded development as you would with desktop application development.</p>

<p>Are there any books and or kits that would be useful for basic training?
Any recommendations for an RTOS for study?</p>

<p>Are there any recommendations when useing a RTOS?</p>
"

11410,412523,1,4,1/5/09,412459,https://stackoverflow.com/questions/412459/how-to-generically-remove-f-units-of-measure,How to generically remove F# Units of measure,"<p>I've got some data manipulation code which spits out csv at the end.</p>

<p>I started upgrading it to add units of measure everywhere, but I now have a problem with my csv function:</p>

<pre><code>val WriteCSV : string -&gt; 'a list array -&gt; 'b list -&gt; string -&gt; unit
</code></pre>

<p>(the parameters are fileName, column array, column headers, separator)</p>

<p>Where I previously sent [|s;x;y|] to WriteCSV, I now have a problem, because I can't send [|skm; xmm; ymm|].</p>

<p>I tried writing a function for generically removing units of measure, but it doesn't work.</p>

<pre><code>let removeUnit (n:float&lt;_&gt;) = n/1.0&lt;_&gt;
</code></pre>

<p>My questions are:</p>

<ul>
<li>Why doesn't it work? </li>
<li>Can it be made to work?</li>
<li>Is there another way to solve this particular problem?</li>
</ul>
"

455847,412499,13,58,1/5/09,412467,https://stackoverflow.com/questions/412467/how-to-embed-youtube-videos-in-php,How to embed YouTube videos in PHP?,"<p>Can anyone give me an idea how can we <em>show</em> or embed a YouTube video if we just have the URL or the Embed code?</p>
"

46915,412542,13,9,1/5/09,412477,https://stackoverflow.com/questions/412477/2008-trend-best-ultraedit-alternative-free-text-editor-you-recommend,2008 Trend: Best Ultraedit Alternative Free Text Editor You Recommend,"<p>2008 has passed and there are new free software or updates for text editors that can take the place of Ultraedit-32, which is arguably the killer app of commercial text editors.</p>

<p>We all have searched for that perfect editor, tested them, compared them, and eventually stuck with the one we love the most.</p>

<p>Ultraedit-32 features that are powerful that we also look for in alternative text editors are:</p>

<ul>
<li>Stable and fast, and the ability to open GB-size files without sacrificing system resources (AKA Direct File Access)</li>
<li>Find and Replace, supports Regular Expressions. Can Find/Replace among files.</li>
<li>Column Editing, including the ability to select an empty column and type on all the lines on those columns (Holy Grail of Column Editing).</li>
<li>IDE Features like Syntax Highlighting, Auto-Completion, Auto-Indent, Templates, and source code navigation.</li>
<li>Tabbed interface for text files.</li>
<li>Customizable fonts and colors</li>
</ul>

<p>To make this Q&amp;A very useful, please indicate:</p>

<ul>
<li>Name of Text Editor</li>
<li>OS Platform of Text Editor</li>
<li>Website URL</li>
<li>Your comments</li>
</ul>
"

38124,412732,1,1,1/5/09,412481,https://stackoverflow.com/questions/412481/how-do-i-optimize-this-export-feature-for-lamp-web-app,How do I optimize this export feature for LAMP web app?,"<p>I have a feature which allows the user to create projects and view it on this page.
They could import resources(pdf,img,etc) to be kept along with their projects.
So now i want to create a feature which allows the user to export all their stuff and those people who are in the same group as them all neatly with pretty ribbon tied in a zip file.</p>

<p>Currently i'm using Archive:Zip to zip up the file preemptively, keep their CRC32 checksum and running this as a daily cronjob to cut the user waiting time down. But if there's any changes to any of the files i will have to rerun the whole thing.</p>

<p>My initial benchmark shows me that 103MB of file will takes up to 47secs to run.
The process involve generating XML linking them to XSL, copying images, html for the iframes and what not.</p>

<p>I'm thinking of creating a table or a text file to keep CRC32 checksum or last modified date for all of the files in a temporarily storage area and compare with this list each time the user click on export, and if there's any new files, i will remove the same file from the cached zip file and add in the new file. Or i will just keep all the loose files and copy and replace the newer files and then do the archive on each click.</p>

<p>My questions are: </p>

<ol>
<li>Is this considered as a premature or
bad optimization technique? </li>
<li>How should i properly optimize this?</li>
<li>Is there some book or resources that
I can learn for these sort of
optimization techniques?</li>
</ol>
"

356145,412503,9,2,1/5/09,412482,https://stackoverflow.com/questions/412482/resources-for-moving-to-python,Resources for moving to Python,"<p>What are good online resources to learn Python, <i>quickly</i>, for some who can code decently in other languages?</p>

<p>edit: It'll help if you could explain why you think that resource is useful.</p>
"

51540,412780,2,1,1/5/09,412498,https://stackoverflow.com/questions/412498/how-to-access-to-the-root-path-in-a-mod-python-directory,How to access to the root path in a mod_python directory?,"<p>In my Apache webserver I put this:</p>

<pre><code>&lt;Directory /var/www/MYDOMAIN.com/htdocs&gt;
    SetHandler mod_python
    PythonHandler mod_python.publisher
    PythonDebug On
&lt;/Directory&gt;
</code></pre>

<p>Then I have a handler.py file with an index function.</p>

<p>When I go to MYDOMAIN.com/handler.py, I see a web page produced by the index function (just a plain vanilla HTML page). Every other page is of this type: MYDOMAIN.com/handler.py/<em>somename</em> where <em>somename</em> corresponds to a funcion in handler.py file.</p>

<p>But when I go to MYDOMAIN.com, I get this:</p>

<blockquote>
  <p>Not Found</p>
  
  <p>The requested URL / was not found on
  this server.</p>
</blockquote>

<p>Is theres a way with mod_python and publisher to just use the root and not a name.py as a starting point?</p>

<p>I already tried with this in the apache conf file:</p>

<blockquote>
  <p>DirectoryIndex handler.py</p>
</blockquote>

<p>To no avail :(</p>
"

49786,412547,10,13,1/5/09,412511,https://stackoverflow.com/questions/412511/warning-signs-for-untestable-code,Warning signs for untestable code,"<p>Code that is untestable really annoys me.
The following things make oo-code untestable:</p>

<ul>
<li>global states, e.g., the Singleton Design Pattern</li>
<li>static methods that do some fancy work e.g database access</li>
<li>deep inheritance tree</li>
<li>work in constructor e.g. control statements</li>
<li>classes that violate the Single Responsibility Principle</li>
</ul>

<p>Are there more warning signs?</p>
"

48581,412527,6,3,1/5/09,412515,https://stackoverflow.com/questions/412515/frameworks-available-to-net,Frameworks available to .NET,"<p>I would like to build an application that will run on a web, this is for an enterprise solution, but I don't know what kind of framework that I'll be using, does anyone out there could recommend a framework that is best suited in .NET/ASP.NET application that could handle DAL, BLL and GUI, other than CSLA.NET?</p>
"

44984,412588,2,0,1/5/09,412517,https://stackoverflow.com/questions/412517/phpmyadmin-and-the-german-language,phpMyAdmin and the German Language,"<p>I am developing a PHP/MySQL application using vertrigoserver. I need to enter the German text in tables. The problem is when I read the tables from PHP, some of character didn't show the exact typed one. Do I need additional steps to display all characters effectively?</p>
"

43043,412540,10,92,1/5/09,412525,https://stackoverflow.com/questions/412525/how-does-scrum-work-when-you-have-multiple-projects,How does Scrum work when you have multiple projects?,"<p>I'm fairly well read in the benefits and processes of Scrum. I get the ideas on the backlog, burndown charts, iterations, using user stories, and other various concepts of the Scrum ""framework"".</p>
